Incident ID,Description,Category,Priority,Timestamp,Location,Reporter Role
IT-02222,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-12-21 10:00:00,Remote,Employee
IT-02223,Laptop screen not turning on.,Hardware Failures,Low,2024-02-18 06:00:00,Remote,IT Staff
IT-02224,Email server configuration mismatch.,Configuration Errors,Medium,2024-05-07 22:00:00,HQ,IT Staff
IT-02225,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-11-03 13:00:00,Branch Office,IT Staff
IT-02226,Permission denied error for accessing shared drive.,Data Access Issues,High,2024-06-25 16:00:00,Branch Office,Employee
IT-02227,The internet is down in the main office.,Network Issues,High,2024-08-05 21:00:00,HQ,Manager
IT-02228,Detected unauthorized login attempt.,Security Incidents,High,2024-02-02 16:00:00,Branch Office,Manager
IT-02229,Laptop screen not turning on.,Hardware Failures,Low,2024-01-19 02:00:00,Remote,IT Staff
IT-02230,The CRM system is freezing frequently.,Software Bugs,High,2024-08-17 23:00:00,Remote,Manager
IT-02231,Phishing email reported by multiple employees.,Security Incidents,Medium,2024-06-29 08:00:00,Remote,Employee
IT-02232,Laptop screen not turning on.,Hardware Failures,Low,2024-12-18 21:00:00,Remote,IT Staff
IT-02233,Two-factor authentication code not received.,Login/Authentication Issues,Medium,2024-01-27 00:00:00,HQ,Employee
IT-02234,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-06-22 20:00:00,HQ,Employee
IT-02235,Hard drive making unusual noises.,Hardware Failures,High,2024-10-15 20:00:00,Remote,Employee
IT-02236,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-04-18 20:00:00,Remote,IT Staff
IT-02237,File not found in the document repository.,Data Access Issues,Medium,2024-05-12 08:00:00,HQ,Manager
IT-02238,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-09-09 18:00:00,HQ,IT Staff
IT-02239,File not found in the document repository.,Data Access Issues,High,2024-03-19 08:00:00,HQ,IT Staff
IT-02240,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-03-30 04:00:00,Branch Office,Employee
IT-02241,Frequent disconnections in VPN.,Network Issues,High,2024-10-27 02:00:00,HQ,IT Staff
IT-02242,The internet is down in the main office.,Network Issues,Medium,2024-06-14 16:00:00,HQ,IT Staff
IT-02243,Antivirus flagged malware on the server.,Security Incidents,Low,2024-08-15 13:00:00,Branch Office,Manager
IT-02244,Phishing email reported by multiple employees.,Security Incidents,High,2024-08-27 02:00:00,Remote,Employee
IT-02245,The CRM system is freezing frequently.,Software Bugs,Critical,2024-02-11 12:00:00,Remote,IT Staff
IT-02246,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-02-19 11:00:00,HQ,IT Staff
IT-02247,Detected unauthorized login attempt.,Security Incidents,High,2024-04-11 03:00:00,Branch Office,IT Staff
IT-02248,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-04-05 23:00:00,Branch Office,Employee
IT-02249,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-01-27 23:00:00,Remote,Manager
IT-02250,System is running very slow since the last update.,Performance Degradation,Low,2024-01-12 01:00:00,HQ,IT Staff
IT-02251,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-09-10 14:00:00,Branch Office,Employee
IT-02252,Misconfigured firewall blocking traffic.,Configuration Errors,Critical,2024-05-20 00:00:00,HQ,Manager
IT-02253,Detected unauthorized login attempt.,Security Incidents,Medium,2024-03-29 05:00:00,Remote,Manager
IT-02254,Detected unauthorized login attempt.,Security Incidents,Critical,2024-04-09 04:00:00,Branch Office,Manager
IT-02255,Hard drive making unusual noises.,Hardware Failures,High,2024-12-18 05:00:00,Branch Office,Manager
IT-02256,File not found in the document repository.,Data Access Issues,Medium,2024-10-23 20:00:00,Branch Office,Employee
IT-02257,Hard drive making unusual noises.,Hardware Failures,Medium,2024-06-11 23:00:00,Remote,Manager
IT-02258,Hard drive making unusual noises.,Hardware Failures,High,2024-07-06 10:00:00,HQ,IT Staff
IT-02259,Hard drive making unusual noises.,Hardware Failures,Medium,2024-03-31 09:00:00,Remote,Manager
IT-02260,System is running very slow since the last update.,Performance Degradation,Medium,2024-02-25 16:00:00,Branch Office,Employee
IT-02261,Database queries are timing out.,Performance Degradation,Low,2024-04-21 22:00:00,HQ,Employee
IT-02262,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-02-05 04:00:00,Remote,IT Staff
IT-02263,Unable to log in to the system after password reset.,Login/Authentication Issues,Medium,2024-10-21 11:00:00,Branch Office,Employee
IT-02264,The CRM system is freezing frequently.,Software Bugs,Low,2024-03-01 08:00:00,HQ,IT Staff
IT-02265,File not found in the document repository.,Data Access Issues,Medium,2024-07-27 02:00:00,HQ,Employee
IT-02266,Hard drive making unusual noises.,Hardware Failures,Critical,2024-03-10 23:00:00,HQ,IT Staff
IT-02267,The internet is down in the main office.,Network Issues,Medium,2024-03-14 08:00:00,Branch Office,Manager
IT-02268,Email server configuration mismatch.,Configuration Errors,Critical,2024-06-12 14:00:00,Remote,Employee
IT-02269,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-01-25 00:00:00,Remote,Manager
IT-02270,Database queries are timing out.,Performance Degradation,Low,2024-01-23 22:00:00,Remote,Manager
IT-02271,Permission denied error for accessing shared drive.,Data Access Issues,Low,2024-09-24 03:00:00,Remote,Employee
IT-02272,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-06-15 14:00:00,HQ,IT Staff
IT-02273,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-01-09 23:00:00,Remote,Manager
IT-02274,Phishing email reported by multiple employees.,Security Incidents,High,2024-03-11 13:00:00,HQ,IT Staff
IT-02275,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-08-21 14:00:00,Branch Office,Manager
IT-02276,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-01-06 14:00:00,HQ,IT Staff
IT-02277,Access denied error despite correct credentials.,Login/Authentication Issues,High,2024-08-26 19:00:00,Remote,Manager
IT-02278,The internet is down in the main office.,Network Issues,Medium,2024-12-14 07:00:00,Remote,Employee
IT-02279,Antivirus flagged malware on the server.,Security Incidents,Low,2024-10-01 19:00:00,Remote,IT Staff
IT-02280,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-02-08 00:00:00,Remote,IT Staff
IT-02281,Detected unauthorized login attempt.,Security Incidents,High,2024-08-01 04:00:00,Remote,Employee
IT-02282,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-10-02 10:00:00,Remote,IT Staff
IT-02283,Error 500 displayed on the portal.,Software Bugs,Critical,2024-12-01 08:00:00,Branch Office,IT Staff
IT-02284,Database queries are timing out.,Performance Degradation,Low,2024-10-10 02:00:00,Branch Office,IT Staff
IT-02285,Error 500 displayed on the portal.,Software Bugs,Critical,2024-03-28 03:00:00,Remote,IT Staff
IT-02286,Phishing email reported by multiple employees.,Security Incidents,Low,2024-02-25 11:00:00,Branch Office,Manager
IT-02287,The internet is down in the main office.,Network Issues,Critical,2024-11-05 09:00:00,HQ,IT Staff
IT-02288,Hard drive making unusual noises.,Hardware Failures,Critical,2024-11-16 22:00:00,Branch Office,Employee
IT-02289,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-05-28 13:00:00,Remote,IT Staff
IT-02290,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-07-31 03:00:00,Branch Office,IT Staff
IT-02291,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-03-03 20:00:00,HQ,Employee
IT-02292,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-06-28 00:00:00,Remote,Manager
IT-02293,Laptop screen not turning on.,Hardware Failures,High,2024-09-06 05:00:00,Remote,Employee
IT-02294,Laptop screen not turning on.,Hardware Failures,High,2024-10-24 16:00:00,HQ,Employee
IT-02295,Website takes over 30 seconds to load.,Performance Degradation,High,2024-02-19 20:00:00,HQ,Employee
IT-02296,Email server configuration mismatch.,Configuration Errors,Low,2024-07-31 21:00:00,Branch Office,Employee
IT-02297,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-12-22 04:00:00,Branch Office,IT Staff
IT-02298,Database queries are timing out.,Performance Degradation,High,2024-10-12 11:00:00,Branch Office,Employee
IT-02299,Phishing email reported by multiple employees.,Security Incidents,Medium,2024-08-28 00:00:00,HQ,Employee
IT-02300,The CRM system is freezing frequently.,Software Bugs,Critical,2024-12-09 18:00:00,Remote,IT Staff
IT-02301,Email server configuration mismatch.,Configuration Errors,Critical,2024-06-16 13:00:00,HQ,Manager
IT-02302,The CRM system is freezing frequently.,Software Bugs,Medium,2024-03-18 15:00:00,Remote,Employee
IT-02303,Phishing email reported by multiple employees.,Security Incidents,Critical,2024-06-19 03:00:00,Remote,Manager
IT-02304,Frequent disconnections in VPN.,Network Issues,High,2024-08-12 19:00:00,HQ,Employee
IT-02305,Database queries are timing out.,Performance Degradation,High,2024-12-03 10:00:00,Branch Office,Employee
IT-02306,System is running very slow since the last update.,Performance Degradation,Medium,2024-03-10 09:00:00,Remote,Employee
IT-02307,Printer showing paper jam error.,Hardware Failures,High,2024-12-01 10:00:00,Remote,IT Staff
IT-02308,Detected unauthorized login attempt.,Security Incidents,Low,2024-11-21 08:00:00,Branch Office,IT Staff
IT-02309,Access denied error despite correct credentials.,Login/Authentication Issues,High,2024-01-14 15:00:00,Branch Office,IT Staff
IT-02310,Error 500 displayed on the portal.,Software Bugs,Low,2024-03-15 10:00:00,HQ,Employee
IT-02311,Phishing email reported by multiple employees.,Security Incidents,Medium,2024-08-01 01:00:00,HQ,Employee
IT-02312,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-09-22 23:00:00,HQ,Manager
IT-02313,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-11-11 04:00:00,HQ,IT Staff
IT-02314,Website takes over 30 seconds to load.,Performance Degradation,Medium,2024-02-05 11:00:00,HQ,IT Staff
IT-02315,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-12-30 05:00:00,Branch Office,Manager
IT-02316,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-09-23 06:00:00,Remote,Employee
IT-02317,Frequent disconnections in VPN.,Network Issues,Medium,2024-07-14 16:00:00,Remote,IT Staff
IT-02318,Cannot retrieve records from the database.,Data Access Issues,Low,2024-09-22 02:00:00,Remote,Manager
IT-02319,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-01-30 00:00:00,Remote,Employee
IT-02320,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-11-07 11:00:00,Branch Office,Manager
IT-02321,Access denied error despite correct credentials.,Login/Authentication Issues,Medium,2024-04-05 16:00:00,Branch Office,Manager
IT-02322,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-12-09 21:00:00,Branch Office,Employee
IT-02323,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-03-03 07:00:00,HQ,Manager
IT-02324,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-02-08 09:00:00,HQ,IT Staff
IT-02325,Antivirus flagged malware on the server.,Security Incidents,High,2024-08-14 05:00:00,Remote,Employee
IT-02326,Database queries are timing out.,Performance Degradation,Medium,2024-02-27 18:00:00,HQ,Employee
IT-02327,Website takes over 30 seconds to load.,Performance Degradation,High,2024-11-24 12:00:00,Branch Office,IT Staff
IT-02328,Phishing email reported by multiple employees.,Security Incidents,Low,2024-07-20 04:00:00,Branch Office,Employee
IT-02329,Website takes over 30 seconds to load.,Performance Degradation,High,2024-06-03 12:00:00,Branch Office,Employee
IT-02330,Error 500 displayed on the portal.,Software Bugs,Low,2024-05-05 20:00:00,Branch Office,Manager
IT-02331,Phishing email reported by multiple employees.,Security Incidents,High,2024-03-22 06:00:00,HQ,Employee
IT-02332,Printer showing paper jam error.,Hardware Failures,Medium,2024-01-02 21:00:00,Remote,Employee
IT-02333,Printer showing paper jam error.,Hardware Failures,Critical,2024-05-07 19:00:00,Branch Office,Employee
IT-02334,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-11-08 22:00:00,Branch Office,Employee
IT-02335,File not found in the document repository.,Data Access Issues,Medium,2024-11-25 18:00:00,Branch Office,IT Staff
IT-02336,Antivirus flagged malware on the server.,Security Incidents,Critical,2024-08-24 09:00:00,Branch Office,Manager
IT-02337,Antivirus flagged malware on the server.,Security Incidents,Critical,2024-01-20 05:00:00,HQ,IT Staff
IT-02338,Frequent disconnections in VPN.,Network Issues,Medium,2024-05-15 18:00:00,Remote,Employee
IT-02339,File not found in the document repository.,Data Access Issues,Critical,2024-03-15 19:00:00,Remote,IT Staff
IT-02340,Permission denied error for accessing shared drive.,Data Access Issues,Low,2024-04-16 03:00:00,Remote,Employee
IT-02341,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-07-02 23:00:00,Remote,IT Staff
IT-02342,Printer showing paper jam error.,Hardware Failures,Medium,2024-08-18 20:00:00,Branch Office,Employee
IT-02343,Website takes over 30 seconds to load.,Performance Degradation,Medium,2024-03-07 20:00:00,Remote,Employee
IT-02344,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-10-29 11:00:00,HQ,IT Staff
IT-02345,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-10-02 06:00:00,Remote,Employee
IT-02346,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-01-03 08:00:00,Branch Office,Employee
IT-02347,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-06-17 05:00:00,Branch Office,Employee
IT-02348,Error 500 displayed on the portal.,Software Bugs,Medium,2024-02-08 00:00:00,HQ,IT Staff
IT-02349,System is running very slow since the last update.,Performance Degradation,Critical,2024-06-27 11:00:00,Branch Office,Manager
IT-02350,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-01-19 21:00:00,HQ,Employee
IT-02351,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-08-23 03:00:00,Remote,IT Staff
IT-02352,System is running very slow since the last update.,Performance Degradation,Critical,2024-02-03 20:00:00,HQ,Manager
IT-02353,Antivirus flagged malware on the server.,Security Incidents,Low,2024-04-07 02:00:00,Remote,Employee
IT-02354,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-03-26 23:00:00,Branch Office,Manager
IT-02355,Detected unauthorized login attempt.,Security Incidents,Medium,2024-12-21 05:00:00,Remote,Manager
IT-02356,Email server configuration mismatch.,Configuration Errors,High,2024-12-12 21:00:00,HQ,IT Staff
IT-02357,Email server configuration mismatch.,Configuration Errors,Medium,2024-05-25 02:00:00,Branch Office,Employee
IT-02358,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-09-22 01:00:00,Branch Office,IT Staff
IT-02359,Printer showing paper jam error.,Hardware Failures,Critical,2024-04-30 00:00:00,Branch Office,Manager
